id,name,type,category,mechanism,designer,artist,publisher,min_players,max_players,playing_time,min_age,complexity_rating,integrates_with
6646.0,Excalibur,boardgame,Fighting|Medieval|Wargame,Action Queue|Dice Rolling|Paper-and-Pencil|Point to Point Movement|Simultaneous Action Selection,Chris Courtiour|Richard Milner|Julian Musgrave|Dieter Schmidt|Jamie Walker,Aubrey Beardsley|Hubert de Lartigue|Ed Dovey|Frank Gerwin|Jürgen Pirner,Lancelot Games|Laurin Verlag|Oriflam|Wotan Games,2,6,120,14,3.0588,
138105.0,Hordes: High Command,boardgame,Card Game,"Campaign / Battle Card Driven|Deck, Bag, and Pool Building",David Carl,,Privateer Press,2,4,90,12,2.5789,Warmachine: High Command|Warmachine: High Command – Faith & Fortune
10559.0,Why Did the Chicken...?,boardgame,Humor|Party Game,Paper-and-Pencil|Voting,Kory Heath,,Play Again Games LLC,4,8,60,12,1.2162,
536.0,Visionary,boardgame,Action / Dexterity|Party Game,Pattern Building|Team-Based Game,Ron Dubren,Ron Dubren,Kärnan|Kirjalito|N.W. Damm & Søn (Damm)|La otra jugueteria|Schmidt Spiele,4,8,60,8,1.2692,
867.0,Morisi,boardgame,Transportation,Modular Board|Network and Route Building,Corné van Moorsel,Coline van Moorsel,Cwali,2,4,45,10,2.0833,
5351.0,"Lost Victory: Manstein At Kharkov, Winter 1943",boardgame,Wargame|World War II,Dice Rolling|Hexagon Grid|Simulation,David James Ritchie,Rodger B. MacGowan|Mark Simonitch|Joe Youst,GMT Games,1,4,720,12,3.4643,
171721.0,Micro Rome,boardgame,Ancient|Card Game|City Building|Print & Play,Layering|Set Collection|Solo / Solitaire Game|Tile Placement,Michael Bevilacqua,José Soto,(Web published)|Cacahuete Games,1,1,30,10,1.25,
352810.0,King of the Dice: The Board Game,boardgame,Dice,Dice Rolling,Nils Nilsson,Gus Batts,HABA,2,4,60,8,1.6,
238919.0,"The Battle of Wakefield: Yorkshire, England 30 December 1460",boardgame,Medieval|Renaissance|Wargame,Dice Rolling|Grid Movement|Hexagon Grid|Line of Sight|Simulation,Richard H. Berg|Ralph Shelton,Knut Grünitz|Charles Kibler|Mike Lemick|Rodger B. MacGowan|Mark Simonitch,RBM Studio,2,2,120,14,3,Blood & Roses
212376.0,Stroop,boardgame,Action / Dexterity|Card Game|Party Game|Real-time,Pattern Recognition,Jonathan Chaffer,Josh Cappel|Christopher Kirkman|Małgorzata Wójcicka,Grand Gamers Guild|Nasza Księgarnia,2,4,15,8,1.7143,
233354.0,Chocolatiers,boardgame,,Contracts|Hand Management|Pattern Building|Set Collection|Tile Placement,Isaias Vallejo,Claire Donaldson,Daily Magic Games|Schwerkraft-Verlag,2,5,20,8,1.4444,
55679.0,Panzer General: Allied Assault,boardgame,Wargame|World War II,Area Movement|Campaign / Battle Card Driven|Dice Rolling|Modular Board|Variable Phase Order,George Chastain|Jason Coffey|Chuck Kroegel,Gary Cox,Petroglyph,1,2,60,10,2.449,
318079.0,Mars Operation,boardgame,Card Game|Dice|Puzzle|Real-time|Space Exploration,Pattern Building,An-Ping Liu,Manu Palau,Brain Picnic|FoxMind|Zacatrus,1,6,15,8,1,
70916.0,Rockband Manager,boardgame,Card Game|Music,Auction / Bidding,Antoine Bauza,Raúl Castellanos|Peter Wocken,Edge Entertainment|Fantasy Flight Games|Hobby World,3,6,60,14,1.8718,
288424.0,Blue Banana,boardgame,Action / Dexterity|Card Game|Real-time,Catch the Leader|Pattern Recognition|Real-Time,Wolfgang Warsch,,Mercurio|Piatnik,2,5,0,10,1.5,
199357.0,By Order of the Queen,boardgame,Adventure|Dice|Fantasy,Cooperative Game|Dice Rolling,David Gerrard,Justin Hillgrove,Junk Spirit Games,2,4,120,10,2.5455,
35220.0,Help Arrives!,boardgame,Civil War|Wargame,Dice Rolling|Hexagon Grid|Line of Sight|Simulation,Nicolás Eskubi,Nicolás Eskubi,Draco Ideas|War Storm Series,1,2,120,0,3.5556,"A las Barricadas!|A las Barricadas! (2nd Edition)|La Bataille de France, 1940|Normandy: The Beginning of the End|Paths to Hell: Operation Barbarossa, June – December 1941"
182638.0,Harald,boardgame,Animals|Card Game|Medieval,Hand Management|Open Drafting|Set Collection|Take That,Rémi Gruber,Emmanuel Civiello,Eagle-Gryphon Games|RUNES Editions,2,4,30,10,2,
131232.0,Mafia City,boardgame,Mafia,Area Majority / Influence|Auction / Bidding|Hand Management,Petr Bělík|EULER'S GAME,Marek Píza,Stragoo Games,3,5,60,12,2.5,
203800.0,Dust 1947,boardgame,Adventure|Collectible Components|Fighting|Miniatures|Science Fiction|Wargame|World War II|Zombies,Area Majority / Influence|Area Movement|Campaign / Battle Card Driven|Dice Rolling|Grid Movement|Line of Sight|Modular Board|Movement Points|Point to Point Movement|Scenario / Mission / Campaign Game|Simulation|Variable Player Powers,Paolo Parente|Olivier Zamfirescu,Rick Ivansek|Paolo Parente,Dust Studio,2,8,120,10,2.6667,"Dust 1947: Battle for Zverograd|Dust 1947: Chinese Army Starter Set – ""Battlegroup PLA"""
293925.0,2GM Pacific,boardgame,Card Game|Wargame|World War II,Card Play Conflict Resolution|Movement Points|Open Drafting|Scenario / Mission / Campaign Game|Simulation,Proyecto Enigma,Matias Cazorla,Draco Ideas,1,4,90,12,2.5714,2GM Campaign Book|2GM Tactics|2GM Tactics: German Reinforcements Expansion|2GM Tactics: Soviet Union Expansion|2GM Tactics: United Kingdom Expansion
154939.0,MERCS: Recon – Counter Threat,boardgame,Fighting|Miniatures|Modern Warfare|Science Fiction,Action Points|Cooperative Game|Dice Rolling|Modular Board|Variable Player Powers,Brian Shotton,Ignacio Bazán Lazcano|Keith Lowe,MegaCon Games|Heidelberger Spieleverlag|Ulisses Spiele,1,5,90,12,3.2941,MERCS: Recon – Assassination Protocol
165522.0,Rory's Story Cubes: Intergalactic,boardgame,Dice,Cooperative Game|Dice Rolling|Pattern Recognition|Storytelling,Rory O'Connor,Rory O'Connor,The Creativity Hub|Galápagos Jogos|HUCH!|Martinex|Rebel Sp. z o.o.,1,10,20,6,1,Rory's Story Cubes|Rory's Story Cubes: Actions|Rory's Story Cubes: Voyages|Untold: Adventures Await
240906.0,The Battles of Rhode Island & Newport,boardgame,Age of Reason|American Revolutionary War|Wargame,Dice Rolling|Grid Movement|Hexagon Grid|Simulation,Mark Miklos,Charles Kibler|Terry Leeds|Mike Lemick|Rodger B. MacGowan|Mark Simonitch,GMT Games,2,2,0,0,3.25,
369.0,5ive Straight,boardgame,Abstract Strategy|Card Game|Children's Game|Puzzle,Hand Management|Pattern Building|Take That,Jack Montgomery|Ellen Washburne|Norman Washburne,,"Broman/Percepta Corporation|Genesis Art Studio|Hartville Game Company|Irwin Toy Ltd.|Milton Bradley|Skor-Mor|Stillmore Products|Straight Line Products|Washburne Research and Manufacturing, Inc.|Winning Moves Games (USA)",2,9,20,7,1.6774,
333759.0,Border States,boardgame,Abstract Strategy|American Civil War|Civil War|Political|Post-Napoleonic|Wargame,Betting and Bluffing|Deduction,Stéphane Brachet,Nicolas Roblin,Shakos,2,2,50,14,2,
4386.0,Fanorona,boardgame,Abstract Strategy|Children's Game,Grid Movement,(Uncredited),(Uncredited)|Néstor Romeral Andrés|Julien Torsat|Lívia Varga,"(Public Domain)|3Joy Games|A Toi De Jouhet|Dujardin|Fratelli Fabbri Editori  (Fabbri Editore)|Geoludie|Gerhards Spiel und Design|Giseh Verlag|L. P. Septímio|L'Impensé Radical|Lemery Games|La Mèche Rebelle Editions|Mitra|Moskito GmbH|Murmel Spielwerkstatt und Verlag AG|nestorgames|NewVenture Games|Northwest Corner, Inc.|Oak Games|Oficina do Aprendiz|Origem|Parker Brothers|Regionalia Verlag GmbH|Das Spiel|Taş Devrı Oyuncak",2,2,20,7,2.5217,
265912.0,Selfish: Space Edition,boardgame,Science Fiction,Player Elimination|Take That,,,Ridley's Games|Wild & Wolf,2,5,20,7,1.1429,
40370.0,Islas Canarias,boardgame,Civilization|Pirates,Hand Management,Leo Colovini,Matthias Catrein,Clementoni,2,5,45,0,2.0938,
114562.0,Hokito,boardgame,Abstract Strategy,Point to Point Movement|Square Grid,Claude Leroy,Tom Delahaye,Cosmoludo,2,2,20,8,1.8333,
3385.0,Stratego: Star Wars,boardgame,Abstract Strategy|Bluffing|Deduction|Fantasy|Fighting|Memory|Movies / TV / Radio theme|Science Fiction,Area Movement|Memory|Secret Unit Deployment,(Uncredited),,Hasbro,2,2,30,8,1.6897,
7976.0,Fantasy Pub,boardgame,Fantasy,Area Movement|Dice Rolling|Roll / Spin and Move,Emanuele Ornella,Daniele Basso|Javier González Cava|Olivier Frot,Looping Games|Mind the Move|Tilsit,2,5,60,12,1.6279,
128537.0,Gentlemen Thieves,boardgame,Card Game,Open Drafting|Set Collection,Charles Chevallier|Catherine Dumas|Pascal Pelemans,Christophe Madura,Bombyx|Asmodee,2,5,45,10,1.8095,
36596.0,Ancient Battles Deluxe: From Guts to Gunpowder,boardgame,Ancient|Medieval|Pike and Shot|Renaissance|Wargame,Dice Rolling|Hexagon Grid|Simulation,Mike Nagel,Alan Emrich,Victory Point Games,1,2,60,12,1.9062,
170951.0,The Foreign King,boardgame,Civilization|Industry / Manufacturing|Political|Post-Napoleonic|Territory Building,Area Majority / Influence|Area Movement|Turn Order: Progressive|Worker Placement,Javier Garcia,Miguel Coimbra,Giochix.it,2,4,60,12,2.2308,
386199.0,Coney,boardgame,Abstract Strategy|Animals|Card Game,End Game Bonuses|Hand Management|Open Drafting|Pattern Building|Set Collection,Giampaolo Razzino,Mirko Properzi,Little Rocket Games|Happy Meeple Games|Kobold Spieleverlag|WoodCat,1,4,35,12,2.8667,
172235.0,Schrödinger's Cats,boardgame,Animals|Bluffing|Card Game,Betting and Bluffing|Once-Per-Game Abilities|Player Elimination,Heather O'Neill|Christopher O'Neill|Heather Wilson,James Stowe,9th Level Games|999 Games|AMIGO|Broadway Toys LTD|Korea Boardgames|Mercurio|Reflexshop,2,6,30,8,1.2903,
348972.0,Hidden Games Tatort: Königsmord,boardgame,Deduction|Murder / Mystery,Cooperative Game|Deduction|Scenario / Mission / Campaign Game|Storytelling|Team-Based Game,,,Hidden Industries GmbH|MS Edizioni,1,6,180,16,1.25,
127839.0,"Mage Tower, A Tower Defense Card Game",boardgame,Card Game|Fantasy,"Deck, Bag, and Pool Building|Hand Management|Open Drafting",Brett Brimmer,Ian O'Toole,Super Mega Games,1,4,30,13,2.8333,
299573.0,Papageno,boardgame,,Set Collection,Kevin Kim,Felix Kindelan|Ajša Zdravković,Helvetiq|Reflexshop,2,5,0,6,1,
8976.0,World War II: Pacific Theater of Operations,boardgame,Nautical|Wargame|World War II,Area-Impulse|Dice Rolling|Hexagon Grid|Secret Unit Deployment|Simulation,Mike Breault|Dave LaForce|Douglas Niles,,"SPI (Simulations Publications, Inc.)|Tactical Studies Rules (TSR)",1,4,360,12,4.0889,World War II: European Theater of Operations
13520.0,La Bataille d'Albuera: Espagnol,boardgame,Napoleonic|Wargame,Chit-Pull System|Dice Rolling|Grid Movement|Hexagon Grid|Line of Sight|Movement Points|Ratio / Combat Results Table|Zone of Control,Monte Mattson|Dennis A. Spors|Ed Wimble,Rick Barber|Paul Dangel|Jean Baptiste Édouard Detaille,Clash of Arms Games,1,2,1800,12,3.8125,
399277.0,Obscurians,boardgame,Bluffing|Deduction|Dice|Science Fiction|Spies / Secret Agents,Contracts|Deduction|Dice Rolling|End Game Bonuses|Events|Hidden Roles|Hidden Victory Points|Hot Potato|Set Collection|Take That|Trading|Turn Order: Claim Action,Rocky Bogdanski|Kai Wetzel,Hendrik Noack,Funtails|HUCH!,4,6,60,12,2.3333,
237551.0,The War of the Worlds: England,boardgame,Novel-based|Science Fiction|Wargame,Area Majority / Influence|Solo / Solitaire Game,Arnauld Della Siega,Nicolas Treil,Dan Verssen Games (DVG),1,1,60,0,2.3889,The War of the Worlds: France|The War of the Worlds: Japan|The War of the Worlds: USA – East Coast
195373.0,BOO,boardgame,Abstract Strategy|Card Game|Horror,Area Majority / Influence|Enclosure|Line of Sight|Pattern Building|Tile Placement|Tug of War,Chris Handy (I),Mihajlo Dimitrievski,Perplext|One Moment Games|Oya,2,2,15,10,1.3,
43845.0,18Ardennes,boardgame,Economic|Trains|Transportation,Auction / Bidding|Network and Route Building|Stock Holding|Tile Placement,David G. D. Hecht,(Uncredited),"Deep Thought Games, LLC|Golden Spike Games",3,5,300,14,3.7778,
1806.0,The Piggyback Brigade,boardgame,Action / Dexterity|Children's Game|Dice|Racing,Dice Rolling,Alex Randolph,Rolf Vogt,"Devir|Drei Magier Spiele|Evrikus|G3|GP Games|Korea Boardgames|Lion Rampant Imports|Swan Panasia Co., Ltd.|Tactic",2,7,25,4,1.0465,
325681.0,Sherlock: Asesinato en el Sind Mail,boardgame,Card Game|Deduction|Murder / Mystery,Communication Limits|Cooperative Game|Hand Management|Memory,Martí Lucas Feliu|Josep Izquierdo Sánchez,Amelia Sales,GDM Games|ABACUSSPIELE|Geek Attitude Games|Geekach Games|Lifestyle Boardgames Ltd,1,8,60,10,1.25,
2179.0,Musketeers,boardgame,Bluffing|Card Game,Auction / Bidding|Hand Management|Kill Steal|Simultaneous Action Selection,Franz Josef Lamminger,Dennis Lohausen,Eagle-Gryphon Games|Hexagames (I)|Pegasus Spiele,2,4,40,8,1.1071,
9296.0,Warzone,boardgame,Horror|Miniatures|Science Fiction|Wargame,Action Points|Dice Rolling|Secret Unit Deployment,Bill King,Terry Amthor|Tony Bagge|Paul Bonner|Matt Forbeck|Alex Horley|Paolo Parente|Nick Percival|Michael Stenmark|Henrik Strandberg|Stefan Thulin,Descartes Editeur|Fantasiapelit|Heartbreaker|PS-Games|Target Games|Wydawnictwo MAG,2,8,180,12,3.4118,
274300.0,Dragon Market,boardgame,,Action Points|Dice Rolling|Grid Movement|Set Collection|Team-Based Game,Marco Teubner,Tomasz Larek,"Blue Orange (EU)|Blue Orange Games|Brainteasers|Geoni|Lautapelit.fi|Piatnik|Swan Panasia Co., Ltd.",2,4,40,7,1.4545,
358987.0,Battles of Medieval Britain: A Solitaire Wargame,boardgame,Medieval|Wargame,Dice Rolling|Grid Movement|Hexagon Grid|Multiple Maps|Simulation|Solo / Solitaire Game,Mike Lambo,,(Self-Published),1,1,30,16,1.375,
128218.0,Helvetia Cup,boardgame,Fantasy|Sports,Simulation,Frank Crittin|Grégoire Largey,Lorenzo Mastroianni,Asmodee|Helvetia Games,2,2,45,10,2.6923,
285047.0,SilenZe: Zombie City,boardgame,Card Game|Zombies,Hand Management|Player Elimination|Take That,David Vaquero,Albert Tworents,Tranjis Games|Muduko,2,6,20,10,1.875,
180204.0,1857,boardgame,Economic|Trains|Transportation,Network and Route Building|Stock Holding|Tile Placement,John Bohrer,,Winsome Games,3,6,240,0,3.2,
173759.0,Cauldron,boardgame,Economic|Fantasy,Dice Rolling|Modular Board|Set Collection|Take That|Variable Player Powers,Artem Safarov,Alina Marchewka|Polina Radtchenko|Christina Simmons,Altema Games,2,5,90,11,2.4737,
362600.0,Abrakadabrien: Das magische Kartenspiel,boardgame,Card Game,Simultaneous Action Selection,Marc-Uwe Kling,Johannes Lott,KOSMOS,2,6,30,8,1.3333,
371482.0,Miller Zoo,boardgame,Animals,Action Points|Cooperative Game|Hand Management|Legacy Game|Point to Point Movement|Simulation|Variable Player Powers,Thomas Dagenais-Lespérance,Jocelyne Bouchard|Marjorie Gros,Randolph|Hachette Boardgames USA,1,6,30,8,1.8,
18824.0,WWE Raw Deal,boardgame,Card Game|Collectible Components|Fighting,Hand Management,Mike Foley (I)|Barron Vangor Toth,,Comic Images,2,8,15,10,2.5833,
219122.0,National Economy,boardgame,Card Game|City Building|Economic,Hand Management|Open Drafting|Worker Placement,西村裕 (Hiroshi Nishimura),弾正よしかげ,Dexker Games|スパ帝国 (SPA Game),1,4,45,12,2.4,
87200.0,Dragon Valley,boardgame,City Building|Exploration|Fantasy|Fighting,"Area Movement|I Cut, You Choose|Tile Placement",CW Karstens,Karim Chakroun|CW Karstens|Kurt Miller,Diamond K Games,2,4,120,12,3.0909,
184730.0,Circle of Life,boardgame,Abstract Strategy|Print & Play,Area Majority / Influence|Hexagon Grid|Pattern Building,Nick Bentley,,(Web published),2,2,40,10,2,
373915.0,Alhambra: The Red Palace,boardgame,City Building|Medieval,Hand Management|Set Collection|Tile Placement,Dirk Henn,Patricia Limberger,Queen Games|White Goblin Games,2,6,60,8,2.2,
66080.0,"The Lost Cause: The American Civil War, 1861-1865",boardgame,American Civil War|Wargame,Action Points|Campaign / Battle Card Driven|Chit-Pull System|Dice Rolling|Point to Point Movement|Solo / Solitaire Game,Hans von Stockhausen,Tim Allen,Victory Point Games,1,1,90,14,2.5714,
256779.0,Exceed: Seventh Cross – Hunters vs. Demons Box,boardgame,Card Game|Fantasy|Fighting|Horror|Video Game Theme,Hand Management|Point to Point Movement|Variable Player Powers,"D. Brad Talton, Jr.",Laura La Vito|Ian Olympia,Level 99 Games,2,2,30,10,2.6667,"Exceed Fighting System|Exceed: A Robot Named Fight! Solo Fighter|Exceed: Carl Swangee Solo Fighter|Exceed: Devris Solo Fighter|Exceed: Emogine Solo Fighter|Exceed: Enchantress Solo Fighter|Exceed: Juno Solo Fighter|Exceed: Pooky Solo Fighter|Exceed: Red Horizon – Alice, Zoey, Gabrek, and Ulrik|Exceed: Red Horizon – Kaden, Eva, Miska, and Lily|Exceed: Red Horizon – Reese, Heidi, Nehtali, and Vincent|Exceed: Red Horizon – Satoshi, Mei Lien, Morathi, and Baelkhor|Exceed: Seventh Cross – Church vs. Empire Box|Exceed: Seventh Cross – Guardians vs. Myths Box|Exceed: Seventh Cross – Magic vs. Monsters Box|Exceed: Shovel Knight – Hope Box|Exceed: Shovel Knight – Shadow Box|Exceed: Skull Man Solo Fighter|Exceed: Specter Knight Solo Fighter|Exceed: Street Fighter – Chun-Li Box|Exceed: Street Fighter – M. Bison Box|Exceed: Street Fighter – Ryu Box|Exceed: Sydney & Serena Solo Fighter"
142265.0,Prospectus,boardgame,Economic|Fantasy,Commodity Speculation|Cube Tower|Stock Holding,Chad Krizan,Kwanchai Moriya,Mr. B Games,3,4,180,8,2.75,
182178.0,Jester,boardgame,Medieval,Area Majority / Influence|Hand Management|Set Collection,Marcos Macri,Diego Sanchez,MS Jogos,2,4,90,10,3.1818,
340909.0,Gloomholdin',boardgame,Adventure|Card Game|Fantasy|Print & Play,Campaign / Battle Card Driven|Card Play Conflict Resolution|Cooperative Game|Critical Hits and Failures|Grid Movement|Hand Management|Hexagon Grid|Scenario / Mission / Campaign Game|Simultaneous Action Selection|Solo / Solitaire Game|Storytelling,Joe Klipfel,,(Web published),1,2,30,14,3.7143,
342638.0,Biotopia,boardgame,Animals|Card Game,Hand Management|Race|Set Collection,Michael Løhde Andersen,Michael Løhde Andersen,WeLoveGames,2,5,30,10,1.6667,
395906.0,Exploding Kittens: Good Vs Evil,boardgame,Animals|Card Game|Movies / TV / Radio theme|Party Game,Hand Management|Hot Potato|Player Elimination|Take That,Elan Lee|Carol Mertz,,Exploding Kittens|Asmodee|CoolPlay|Galápagos Jogos|Gém Klub Kft.|Rozum,2,5,15,7,1.3333,
264278.0,Dice Upon a Time,boardgame,Adventure|Book|Dice|Fantasy,Action Queue|Dice Rolling|Pick-up and Deliver|Role Playing|Take That,Istvan Szauer,Tosin Matteo|Istvan Szauer,Korona Games|ADC Blackfire Entertainment,2,5,60,10,1.8,
99696.0,Briscola Chiamata,boardgame,Bluffing|Card Game,Auction / Bidding|Hand Management|Hidden Roles|Team-Based Game|Trick-taking,,,(Public Domain)|Masenghini,5,5,90,9,2,
37362.0,Robot Master,boardgame,Card Game|Industry / Manufacturing|Math|Number|Science Fiction,Hand Management|Tile Placement,Reiner Knizia,Patrick Cerf,Cocktail Games|Hutter Trade GmbH + Co KG,1,4,15,8,1.3333,
263.0,Manitou,boardgame,Card Game,Area Majority / Influence|Hand Management|Open Drafting|Rock-Paper-Scissors,Günter Burkhardt,Franz Vohwinkel,Goldsieber Spiele,2,4,45,12,1.9655,
267010.0,Pátzcuaro,boardgame,Card Game,Hand Management|Rondel|Set Collection,Rubén Hernández Santillán,,Detestable Games|Draco Studios|Tabletop workshops,2,4,45,10,1.6667,
348503.0,80 Days,boardgame,Novel-based|Travel,Action Points|Contracts|Income|Point to Point Movement|Race|Variable Player Powers,Emanuele Briano,Felix Wermke,"Piatnik|Anvol|Swan Panasia Co., Ltd.|ToyRock Oy",2,4,75,10,2.0909,
232956.0,Omen: Fires in the East,boardgame,Ancient|Card Game|Fantasy|Mythology,Area Majority / Influence|Hand Management|Open Drafting|Variable Player Powers,John Clowdus,Chris Byer|Manthos Lappas,Kolossal Games,2,2,30,12,2,Omen: A Reign of War|Omen: Edge of the Aegean|Omen: Heir to the Dunes
294623.0,Knight Tales,boardgame,Card Game|Fantasy|Medieval|Miniatures,Cooperative Game|Dice Rolling|End Game Bonuses|Semi-Cooperative Game|Set Collection|Solo / Solitaire Game,Stefan Tizar Hansson,Dominik Mayer,Voodoo Games (II),1,4,90,12,2.6667,
373489.0,Waterloo 1815: Fallen Eagles II,boardgame,Napoleonic|Wargame,Dice Rolling|Events|Grid Movement|Hexagon Grid|Line of Sight|Movement Points|Scenario / Mission / Campaign Game,Walter Vejdovsky,Sébastien Brunel|Christophe Gentil-Perret,Hexasim,1,2,0,0,3.6,
369483.0,Clue: Treachery at Tudor Mansion,boardgame,Murder / Mystery,Cooperative Game|Modular Board,"George Feledichuk|David ""Duvey"" Rudow|Leo Taylor",Henning Ludvigsen,Hasbro,1,6,90,10,1.25,
205420.0,Gooseberry,boardgame,Bluffing|Deduction|Party Game,Voting,Rikki Tahta,Andrew Higgins|Pablo Tomás,HCM Kinzel,4,6,10,10,1,
36339.0,"Sharp Practice: Wargame Rules for Large Skirmishes in the Era of Black Powder, 1700 to 1865",boardgame,American Civil War|American Revolutionary War|Book|Miniatures|Napoleonic|Post-Napoleonic|Wargame,Measurement Movement|Simulation|Variable Phase Order,Richard Clarke (III),,Too Fat Lardies,2,6,120,0,2.8571,
232106.0,Legends of Sleepy Hollow,boardgame,Adventure|Fantasy|Horror|Miniatures|Novel-based,Action Points|Cooperative Game|Point to Point Movement|Scenario / Mission / Campaign Game|Storytelling|Variable Player Powers,Ben Pinchback|Matt Riddle,Colin Chan|Abigail Larson|Darrell Louder|Francesco Orrù|Ksenia Svincova,"Dice Hate Me Games|Greater Than Games, LLC",1,4,120,12,2.6667,
37794.0,Magnifico,boardgame,Miniatures|Renaissance|Wargame,Area Majority / Influence|Area Movement|Auction / Bidding|Dice Rolling,Spartaco Albertarelli|Angelo Zucca,Édouard Guiton,Asmodee|Dust Games|Editrice Giochi|Fantasy Flight Games,3,5,90,12,2.6296,
59008.0,Canadian Crucible: Brigade Fortress at Norrey,boardgame,Wargame|World War II,Dice Rolling|Hexagon Grid|Simulation,Larry Brien|Dean Essig|Lee Forester,Nicolás Eskubi,Multi-Man Publishing,2,2,720,12,3.9,
58886.0,Alba Longa,boardgame,Ancient|City Building|Civilization|Economic,Campaign / Battle Card Driven|Dice Rolling|Worker Placement,Graeme Jahns,Hans Janssen,HUCH!|Quined Games|Tasty Minstrel Games,2,5,90,12,3.027,
369862.0,Pathogen,boardgame,Abstract Strategy|Medical|Territory Building,Grid Movement|Modular Board|Multiple Maps|Network and Route Building|Relative Movement|Square Grid,Kuan Chen,"Yu-Cin, HUANG",Kolor Deep Studio,2,2,30,12,2.75,
368340.0,Dark Tomb: The Crypts of Aurelian,boardgame,Adventure|Fantasy,Action / Event|Campaign / Battle Card Driven|Cooperative Game|Dice Rolling|Die Icon Resolution|Line of Sight|Solo / Solitaire Game|Variable Player Powers|Variable Set-up,Andy Bergmann,Andy Bergmann|Daniel Rubio,Kozz Games,1,5,50,12,1.4667,Dark Tomb: Bloodthorn Island|Dark Tomb: The Ice Chasers
136245.0,Ka-Boom,boardgame,Action / Dexterity|Children's Game|Real-time,Pattern Building,Roberto Fraga|Florence Fraga,Stéphane Escapa|Michael Menzel,Asterion Press|Blue Orange Games|Broadway Toys LTD|HUCH!|IELLO|Mancalamaro,2,5,30,6,1.0588,
109.0,Wettstreit der Baumeister,boardgame,City Building,Auction / Bidding,Jean du Poël,Claus Stephan,Historien Spiele Galerie (Historien Spielegalerie)|KOSMOS|Tilsit,3,4,45,10,1.9643,
3851.0,Dune CCG,boardgame,Card Game|Collectible Components|Novel-based|Science Fiction,Auction / Bidding|Deck Construction|Victory Points as a Resource,Matthew Colville|Owen Seyler,Michael Apice|Randy Asplund-Faith|Doug Beekman|John Bridges|Doug Chaffee|Audrey Corman|Stephen A. Daniele|Brian Durfee|Darryl Elliott|Larry Elmore|David Fooden|Frank Kelly Freas|Thomas Gianni|Anthony Hightower|Don Hillsman II|Debbie Hughes|David Leri|Corey Macourek|Mark Maxwell|Val Mayerik|John Monteleone|Ted Naifeh|Paolo Parente|Terry Pavlet|John W. Pierard|Zak Plucinski|Alan Pollack|Mark Poole|Cortney Skinner|Walter Velez|Christina Wald|Ron Walotsky|Mark Zug,Last Unicorn Games,2,8,60,0,3.4839,
75441.0,Master of Economy,boardgame,Economic|Educational|Industry / Manufacturing|Math|Negotiation,Auction / Bidding|Commodity Speculation|Hand Management|Simulation|Stock Holding|Team-Based Game|Trading|Variable Phase Order|Voting,Andrzej Kurek,Paweł Klus,Alchemicus.pl|SINONIS,2,4,120,14,4.0667,
414648.0,The Search for UAPs,boardgame,Deduction|Exploration|Puzzle|Space Exploration,Action Points|Deduction|Solo / Solitaire Game,Ted Alspach,Tim Barton|Janos Orban,Bézier Games|Renegade Game Studios,1,5,60,14,3.1429,
2524.0,StarForce 'Alpha Centauri': Interstellar Conflict in the 25th Century,boardgame,Science Fiction|Wargame,Action Queue|Grid Movement|Hexagon Grid|Simulation,Redmond A. Simonsen,Redmond A. Simonsen,"SPI (Simulations Publications, Inc.)",1,3,240,12,3.4444,
205831.0,Dreams,boardgame,Deduction|Party Game,Cooperative Game|Pattern Building|Pattern Recognition|Targeted Clues|Voting,Olivier Grégoire,Victor Boden|Miguel Coimbra|Giulia Ghigini|Matthias Holländer|Alexander Jung|Tina Kothe|Timo Kümmel|Tobias Schweiger,Kaissa Chess & Games|Lion Rampant Imports|Zoch Verlag,3,6,30,10,1.3333,
260156.0,Ocean Crisis,boardgame,Animals|Environmental,Cooperative Game|Dice Rolling|Tile Placement|Worker Placement,"CHEN,JHAO-RU|Hsien Pu Jan|Chi Wei Lin",Meng-Jung Yang,"Shepherd Kit, Inc.",2,5,60,8,2.25,
250355.0,All Manor of Evil,boardgame,Bluffing|Card Game|Deduction|Horror,Hand Management|Open Drafting|Set Collection|Simultaneous Action Selection|Take That,Travis R. Chance,Chris Byer|Mike Riiven,Kolossal Games,1,5,45,14,2.2857,
240357.0,Flowar,boardgame,Economic,"Hand Management|Set Collection|Variable Phase Order|Worker Placement|Worker Placement, Different Worker Types",Isra C.|Shei S.,Ivan Iserte|Dossom Studio,Primigenio,1,4,90,12,2.6,
9346.0,Daimyo,boardgame,Ancient|Wargame,Area Movement|Modular Board|Simultaneous Action Selection,Piero Cioni,Barbara Chies|Gianluca Santopietro|Demis Savini,Red Omega Studio|TENKIGAMES,2,4,60,12,2.5357,
1489.0,Deadwood Studios USA,boardgame,American West|Dice|Economic|Humor|Movies / TV / Radio theme|Print & Play,Area Movement|Dice Rolling|Hand Management,James Ernest|Rick Fish,Phil Foglio|Cheyenne Wright,Cheapass Games|Truant Spiele,2,8,60,12,1.5057,
322198.0,Silent War + IJN (Second Edition),boardgame,Nautical|Wargame|World War II,Chit-Pull System|Dice Rolling|Point to Point Movement|Secret Unit Deployment|Simulation|Solo / Solitaire Game,Brien J. Miller,Brien J. Miller,Compass Games,1,1,120,12,3.5,
